language;question;answer
hye_Armn;Հարց. Լիան ուներ 32 շոկոլադե տորթ, իսկ քույրը' 42. Եթե նրանք կերել են 35, ապա քանի՞ կտոր է մնացել։ ;Քայլ առ քայլ պատասխան. Լիային 32 շոկոլադ էր տրվել, իսկ Լիայի քրոջը' 42. Դա նշանակում է, որ սկզբում եղել է 32+42=74 շոկոլադ: 35 մարդ կերել է: Այսպիսով, ընդհանուր առմամբ նրանք դեռ ունեն 74 - 35 = 39 շոկոլադ: Պատասխանը 39-ն է: 
hye_Armn;Հարց. Շոնն ունի հինգ խաղալիք: Սուրբ Ծննդյան տոնին նա երկու խաղալիք ստացավ իր մորից եւ հայրից: Քանի՞ խաղալիք ունի նա հիմա: ;Պատասխան՝ նա ունի 5 խաղալիք։ Նա 2 է ստացել մորից, այսինքն, դրանից հետո նա ունի 5+2=7 խաղալիք: Հետո նա հայրիկից եւս 2 խաղալիք ստացավ, այսինքն՝ ընդհանուր առմամբ 7+2=9 խաղալիք: Պատասխանը 9-ն է: 
hye_Armn;Հարց. Մայքլը 58 գոլֆի գնդակներ ուներ։ Երեքշաբթի օրը նա կորցրեց 23 գոլֆի գնդակներ: Չորեքշաբթի օրը նա եւս երկուսը կորցրեց: Քանի՞ գոլֆի գնդակ էր նա ունեցել չորեքշաբթի օրը: ;Քայլ առ քայլ պատասխան. Մայքլը սկսել է 58 գոլֆի գնդակով եւ կորցրել 23, այնպես որ նա ունի 58 - 23 = 35. 2 գնդակ կորցնելուց հետո, նա ունի 35-2=33 գնդակ: Պատասխանը 33-ն է: 
hye_Armn;Հարց. Օլիվիան ունի 23 դոլար: Նա հինգ բագել է գնել յուրաքանչյուրը 3 դոլարով: Որքա՞ն գումար է մնացել նրան: ;Պատասխան՝ 5 բագել 3 դոլարով, յուրաքանչյուրը պետք է արժենա 5 * 3 = 15 դոլար: Օլիվիան սկզբում 23 դոլար ուներ, այնպես որ հիմա նրան մնացել է 23-15=8 դոլար: Պատասխանը 8 է: 
hye_Armn;Հարց. Ջեյսոնը 20 սառցե լոլիկ ուներ: Նա Դեննիին տվեց մի քանի լոլիկ: Այժմ Ջեյսոնը 12 սառցե կաթն է: Քանի՞ լոլիկ է Ջեյսոնը տվել Դեննիին: ;Պատասխան՝ Ջեյսոնը սկսեց 20 սալիկով, բայց հիմա միայն 12 սալիկ ունի։ Դեննիին տվեց 20 - 12 = 8 սալիկ։ Պատասխանը 8 է: 
hye_Armn;Հարց. Եթե ավտոկայանատեղիում կա 3 մեքենա եւ 2 մեքենա է գալիս, ապա քանի՞ մեքենա կա ավտոկայանատեղիում: ;Քայլ առ քայլ պատասխան. Սկզբում կա 3 մեքենա, հետո գալիս են 2 մեքենա, այնպես որ հիմա պետք է լինի 3 + 2 = 5 մեքենա: Պատասխանը հինգն է: 
ind_Latn;Pertanyaan: Roger memiliki 5 bola tenis. Dia membeli 2 kaleng lagi bola tenis. Setiap kaleng memiliki 3 bola tenis. Berapa banyak bola tenis yang dia miliki sekarang? ;Jawaban Langkah-demi-Langkah: Roger memulai dengan 5 bola. 2 kaleng 3 bola tenis masing-masing adalah 6 bola tenis. 5 + 6 = 11. Jawabannya adalah 11. 
ind_Latn;Pertanyaan: Ada sembilan komputer di ruang server. Lima komputer lagi dipasang setiap hari, dari Senin sampai Kamis. Berapa banyak komputer yang ada di ruang server? ;Jawaban Langkah-demi-Langkah: Ada 4 hari dari hari Senin sampai Kamis. 5 komputer ditambahkan setiap hari. Itu berarti total 4 * 5 = 20 komputer ditambahkan. Ada 9 komputer pada awalnya, jadi sekarang ada 9 + 20 = 29 komputer. Jawabannya adalah 29. 
ind_Latn;Pertanyaan: Leah memiliki 32 coklat dan adiknya memiliki 42. Jika mereka makan 35, berapa banyak potongan yang tersisa? ;Jawaban Langkah-demi-Langkah: Leah memiliki 32 coklat dan kakak Leah memiliki 42. Itu berarti awalnya ada 32 + 42 = 74 cokelat. 35 telah dimakan. Jadi total mereka masih memiliki 74 - 35 = 39 cokelat. Jawabannya adalah 39. 
ind_Latn;Pertanyaan: Shawn memiliki lima mainan. Untuk Natal, dia mendapat dua mainan masing-masing dari ibu dan ayahnya. Berapa banyak mainan yang dia miliki sekarang? ;Jawaban Langkah demi Langkah: Dia memiliki 5 mainan. Dia mendapat 2 dari ibu, jadi setelah itu dia memiliki 5 + 2 = 7 mainan. Lalu dia mendapat 2 lagi dari ayah, jadi totalnya dia punya 7 + 2 = 9 mainan. Jawabannya adalah 9. 
ind_Latn;Pertanyaan: Michael memiliki 58 bola golf. Pada hari Selasa, dia kehilangan 23 bola golf. Pada hari Rabu, dia kehilangan 2 lagi. Berapa banyak bola golf yang dia miliki pada akhir hari Rabu? ;Jawaban Langkah-demi-Langkah: Michael memulai dengan 58 bola golf dan kehilangan 23, jadi dia memiliki 58 - 23 = 35. Setelah kehilangan 2 lagi, dia memiliki 35 - 2 = 33 bola sekarang. Jawabannya adalah 33. 
ind_Latn;Pertanyaan: Olivia memiliki $ 23. Dia membeli lima bagel seharga $3 masing-masing. Berapa banyak uang yang dia punya? ;Jawaban Langkah demi Langkah: 5 bagel seharga $3 masing-masing harus berharga 5 * 3 = 15 dolar. Olivia memiliki $23 pada awalnya, jadi sekarang dia memiliki 23 - 15 = 8 dolar tersisa. Jawabannya adalah 8. 
ind_Latn;Pertanyaan: Jason memiliki 20 permen. Dia memberi Denny beberapa permen karet. Sekarang Jason memiliki 12 permen karet. Berapa banyak permen permen yang diberikan Jason pada Denny? ;Jawaban Langkah demi Langkah: Jason mulai dengan 20 permen permen, tetapi sekarang dia hanya memiliki 12, jadi dia memberi Denny 20 - 12 = 8 permen permen. Jawabannya adalah 8. 
ind_Latn;Pertanyaan: Jika ada 3 mobil di tempat parkir dan 2 mobil lagi tiba, berapa banyak mobil di tempat parkir? ;Jawaban Langkah-demi-Langkah: Ada 3 mobil di awal, 2 lagi tiba, jadi sekarang seharusnya ada 3 + 2 = 5 mobil. Jawabannya adalah 5. 
ita_Latn;Domanda: Roger ha 5 palle da tennis. Compra altre due lattine di palle da tennis. Ogni lattina ha 3 palline da tennis. Quante palle da tennis ha ora? ;Risposta passo passo: Roger ha iniziato con 5 palle. 2 lattine di 3 palline da tennis ognuna fa 6 palline da tennis. 5 + 6 = 11. La risposta è 11. 
ita_Latn;Domanda: C'erano nove computer nella sala server. Ogni giorno, dal lunedì al giovedì, venivano installati altri cinque computer. Quanti computer ci sono ora nella sala server? ;Risposta passo passo: Ci sono 4 giorni dal lunedì al giovedì. Ogni giorno si aggiungevano 5 computer. Ciò significa che in totale sono stati aggiunti 4 * 5 = 20 computer. All'inizio c'erano 9 computer, quindi ora ci sono 9 + 20 = 29 computer. La risposta è 29. 
ita_Latn;Domanda: Leah aveva 32 cioccolatini e sua sorella ne aveva 42. Se ne hanno mangiati 35, quanti pezzi ne rimangono in totale? ;Risposta passo passo: Leah aveva 32 cioccolatini e la sorella di Leah ne aveva 42. Questo significa che originariamente c'erano 32 + 42 = 74 cioccolatini. 35 sono stati mangiati. Quindi in totale hanno ancora 74 - 35 = 39 cioccolatini. La risposta è 39. 
ita_Latn;Domanda: Shawn ha cinque giocattoli. Per Natale, ha ricevuto due giocattoli da mamma e papà. Quanti giocattoli ha adesso? ;Risposta passo dopo passo: Ha 5 giocattoli. Ne ha ricevuti 2 da mamma, quindi dopo di che ha 5 + 2 = 7 giocattoli. Poi ne ha prese altri due da papà, quindi in totale ha 7 + 2 = 9 giocattoli. La risposta è 9. 
ita_Latn;Domanda: Michael aveva 58 palline da golf. Martedì ha perso 23 palline da golf. Mercoledì ne ha persi altri due. Quante palline da golf aveva alla fine di mercoledì? ;Risposta passo dopo passo: Michael ha iniziato con 58 palline da golf e ne ha perse 23, quindi ne ha 58 - 23 = 35. Dopo averne persi altri due, ha 35 - 2 = 33 palle. La risposta è 33. 
ita_Latn;Domanda: Olivia ha 23 dollari. Ha comprato cinque bagel per 3 dollari l'uno. Quanti soldi le sono rimasti? ;Risposta dettagliata: 5 bagel a 3 dollari ciascuno dovrebbero costare 5 * 3 = 15 dollari. Olivia aveva 23 dollari all'inizio, quindi ora le rimangono 23 - 15 = 8 dollari. La risposta è 8. 
ita_Latn;Domanda: Jason ha mangiato 20 lecca-lecca. Ha dato a Denny dei lecca-lecca. Ora Jason ha 12 lecca-lecca. Quanti lecca-lecca ha dato Jason a Denny? ;Risposta dettagliata: Jason ha iniziato con 20 lecca-lecca, ma ora ne ha solo 12, quindi ha dato a Denny 20 - 12 = 8 lecca-lecca. La risposta è 8. 
ita_Latn;Domanda: Se ci sono 3 auto nel parcheggio e arrivano altre 2 auto, quante auto ci sono nel parcheggio? ;Risposta passo passo: Ci sono 3 auto all'inizio, ne arrivano altre 2, quindi ora dovrebbero esserci 3 + 2 = 5 auto. La risposta è 5. 
jav_Latn;Pitakonan: Roger nduwé 5 bal tenis. Dheweke tuku 2 kaleng bal tenis liyane. Saben kaleng nduweni 3 bal tenis. Pira bal tenis sing diduwèni saiki? ;Jawaban Langkah-langkah: Roger miwiti kanthi 5 bal. 2 kaleng 3 bal tenis saben 6 bal tenis. 5 + 6 = 11 (lima lan enem padha). Wangsulanipun inggih punika 11. 
jav_Latn;Pitakonan: Ana sangang komputer ing ruang server. Lima komputer liyane dipasang saben dina, wiwit dina Senen nganti Kamis. Pira komputer sing saiki ana ing ruang server? ;Jawaban Langkah-demi-Langkah: Ana 4 dina saka Senin nganti Kamis. 5 komputer ditambahake saben dina. Tegese total 4 * 5 = 20 komputer ditambahake. Ana 9 komputer ing wiwitan, dadi saiki ana 9 + 20 = 29 komputer. Wangsulane yaiku 29. 
jav_Latn;Pitakonan: Leah nduwé 32 coklat lan adhine nduwé 42. Nèk mangan 35 potong, sisaé cacahé pira? ;Jawaban Langkah-Langkah: Leah duwe 32 coklat lan adhine Leah duwe 42. Tegese, wiwitane ana 32 + 42 = 74 coklat. 35 wis dipangan. Dadi total isih ana 74 - 35 = 39 coklat. Jawabané yaiku 39. 
jav_Latn;Pitakonan: Shawn nduwé dolanan lima. Kanggo Natal, dheweke entuk rong dolanan saka ibune lan bapake. Saiki dhèwèké nduwé dolanan pira? ;Jawaban: Bocah kuwi nduwé dolanan 5. Dheweke entuk 2 saka ibu, mula sawise iku dheweke duwe 5 + 2 = 7 dolanan. Banjur, dhèwèké éntuk rong dolanan manèh saka bapak, dadi total dolanané ana 7 + 2 = 9. Wangsulanipun inggih punika 9. 
jav_Latn;Pitakonan: Michael nduwé 58 bal golf. Ing dina Selasa, dhèwèké kélangan 23 bal golf. Ing dina Rebo, dhèwèké kélangan 2 manèh. Pira bal golf sing diduweni ing pungkasan dina Rebo? ;Jawaban Langkah-demi-Langkah: Michael miwiti kanthi bal golf 58 lan ilang 23, mula dheweke duwe 58 - 23 = 35. Sawise dheweke kelangan 2 liyane, dheweke duwe 35 - 2 = 33 bal saiki. Jawabané yaiku 33. 
jav_Latn;Pitakonan: Olivia nduwé dhuwit $23. Dheweke tuku limang bagel kanthi rega $ 3 saben bagel. Pira dhuwit sing isih ana? ;Jawaban Langkah-Langkah: 5 bagel kanthi rega $ 3 saben wong kudu regane 5 * 3 = 15 dolar. Olivia duwe $23 ing awal, dadi saiki dheweke duwe 23 - 15 = 8 dolar. Wangsulane yaiku 8. 
jav_Latn;Pitakonan: Jason nduwé 20 permen karet. Dheweke menehi Denny sawetara lollipops. Saiki Jason nduwé 12 permen karet. Pira lollipop sing diwenehake Jason marang Denny? ;Jawaban: Jason mulai nganggo 20 permen karet, nanging saiki mung ana 12, mula Denny diwènèhi 20 - 12 = 8 permen karet. Wangsulane yaiku 8. 
jav_Latn;Pitakonan: Yen ana 3 mobil ing papan parkir lan 2 mobil liyane teka, pinten mobil ing papan parkir? ;Jawaban Langkah-demi-Langkah: Ana 3 mobil ing wiwitan, 2 liyane teka, mula saiki kudu ana 3 + 2 = 5 mobil. Jawabané ya iku 5. 
khm_Khmr;សំណួរ: Roger មានបាល់តេនីស 5 គ្រាប់។ គាត់ទិញបាល់តេនីសពីរកញ្ចប់ទៀត។ កញ្ចប់នីមួយៗ មានបាល់តេនីសចំនួន ៣។ គាត់មានបាល់តេនីសប៉ុន្មានដងឥឡូវនេះ? ;ចម្លើយតាមជំហាន: Roger ចាប់ផ្តើមជាមួយ 5 បាល់។ 2 កញ្ចប់នៃ 3 បាល់តេនីសម្នាក់ៗមាន 6 បាល់តេនីស។ 5+6=11 ចម្លើយគឺ 11 ។ 
khm_Khmr;សំណួរ: មាន កុំព្យូទ័រ ចំនួន ៩ គ្រឿង នៅក្នុង បន្ទប់ សេវាកម្ម ។ កុំព្យូទ័រ ៥ គ្រឿង ទៀត ត្រូវ បាន ដាក់ តាំង នៅ ក្នុង មួយ ថ្ងៃ ចាប់ ពី ថ្ងៃ ចន្ទ ដល់ ថ្ងៃ ព្រហស្បតិ៍។ តើមានកុំព្យូទ័រប៉ុន្មានគ្រឿងនៅក្នុងបន្ទប់សេវាកម្ម? ;ចម្លើយតាមជំហាន: មាន 4 ថ្ងៃពីថ្ងៃចន្ទដល់ថ្ងៃព្រហស្បតិ៍។ កុំព្យូទ័រចំនួន ៥ ត្រូវបានបន្ថែមក្នុងមួយថ្ងៃ។ មានន័យថា សរុប 4 * 5 = 20 កុំព្យូទ័រ ត្រូវបានបន្ថែម។ មានកុំព្យូទ័រចំនួន៩គ្រឿងនៅដើមដំបូង ដូច្នេះឥឡូវនេះមាន 9+20=29គ្រឿង។ ចម្លើយគឺ 29 ។ 
khm_Khmr;សំណួរ: លីអា មានឆ្កែឆ្កែឆ្កែឆ្កែចំនួន ៣២ និងប្អូនស្រីរបស់នាងមាន ៤២ ។ បើសិនជាគេបានបរិភោគ ៣៥ កំណាត់ តើគេនៅសល់ប៉ុន្មានកំណាត់? ;ចម្លើយតាមជំហាន: លីអាមានឆ្កែឆ្កួតចំនួន ៣២ និងបងស្រីរបស់លីអាមាន ៤២ ។ មានន័យថាមាន 32 + 42 = 74 សូកូឡាជាដើម។ ៣៥ ត្រូវបានបរិភោគ។ ដូច្នេះសរុបពួកគេនៅតែមាន 74 - 35 = 39 សូកូឡា។ ចម្លើយគឺ 39. 
khm_Khmr;សំណួរ: Shawn មានកីឡាចំនួន ៥។ សម្រាប់ថ្ងៃបុណ្យកំណើត គាត់ទទួលបានកំសាន្តពីរនាក់ពីឪពុកម្តាយរបស់គាត់។ ឥឡូវនេះ គាត់ មាន ក្បាច់ លេង ប៉ុន្មាន? ;ចម្លើយតាមជំហាន: គាត់មានកីឡា 5 ។ គាត់បាន 2 ពីម្តាយ ដូច្នេះបន្ទាប់ពីនោះគាត់មាន 5 + 2 = 7 ក្បាច់លេង។ បន្ទាប់មកគាត់បានទទួល 2 ទៀតពីឪពុកគាត់ ដូច្នេះក្នុងចំនួនគាត់មាន 7 + 2 = 9 ក្បាច់លេង។ ចម្លើយគឺ ៩។ 
khm_Khmr;សំណួរ: Michael មានបាល់ហ្គោលចំនួន ៥៨។ កាលពីថ្ងៃអង្គារ គាត់បានបាត់បង់បាល់ហ្គោលចំនួន ២៣គ្រាប់។ នៅថ្ងៃពុធ គាត់បានបាត់បង់ ២នាក់ទៀត។ គាត់មានបាល់ហ្គោលប៉ុន្មាននៅចុងថ្ងៃពុធ? ;ចម្លើយតាមជំហាន: Michael បានចាប់ផ្តើមជាមួយ 58 បាល់ហ្គោលនិងបាត់បង់ 23 ដូច្នេះគាត់មាន 58 - 23 = 35 ។ បន្ទាប់ពីគាត់បានបាត់បង់ 2 ទៀត, គាត់មាន 35 - 2 = 33 បាល់ឥឡូវនេះ។ ចម្លើយគឺ 33 ។ 
khm_Khmr;សំណួរ: អូលីវីយ៉ា មាន ២៣ ដុល្លារ។ នាងបានទិញប៊េគែលចំនួន៥ដុំ ក្នុងមួយដុំ ៣ដុល្លារ។ នាងមានលុយប៉ុន្មានទៀត? ;ចម្លើយ ជា ជំហាន មួយ ជំហាន: ៥ បាយ ប៊ឺហ្គែល ក្នុង តម្លៃ ៣ ដុល្លារ ម្នាក់ គួរ មាន តម្លៃ ៥*៣=១៥ ដុល្លារ។ Olivia មាន 23 ដុល្លារនៅដើម, ដូច្នេះឥឡូវនាងមាន 23 - 15 = 8 ដុល្លារនៅសល់។ ចម្លើយគឺ 8 ។ 
khm_Khmr;សំណួរ: Jason មានទឹកកក 20 ក្បាល។ គាត់បានផ្តល់អោយដេនី នូវទឹកកកកែវ។ ឥឡូវនេះ Jason មានទឹកដោះគោ 12 ក្បាល។ តើ Jason បាន ផ្តល់ លីលីប ចំនួន ប៉ុន្មាន ទៅ ឲ្យ Denny? ;ចម្លើយ ជា ជំហាន មួយ ជំហាន: លោក Jason បាន ចាប់ ផ្តើម ជាមួយ នឹង លីលីប ២០ ប៉ុន្តែ ឥឡូវ នេះ លោក មាន តែ ១២ ប៉ុណ្ណោះ ដូច្នេះ លោក បាន ឲ្យ Denny ២០ - ១២ = ៨ លីលីប។ ចម្លើយគឺ 8 ។ 
khm_Khmr;សំណួរ: បើមានរថយន្ត 3 ក្នុងកន្លែងចតរថយន្ត និងរថយន្ត 2 ទៀតមកដល់រថយន្តប៉ុន្មាននៅកន្លែងចតរថយន្ត? ;ចម្លើយតាមជំហាន: មានរថយន្ត 3 នៅដើម, 2 ទៀតមកដល់, ដូច្នេះឥឡូវនេះគួរតែមាន 3 + 2 = 5 រថយន្ត។ ចម្លើយគឺ 5 ។ 
kor_Hang;질문: 로저에게 테니스 공이 5개 있습니다. 그는 테니스 공을 두 통 더 사서 각 캔에는 테니스 공 3개가 있습니다. 지금 테니스 공이 몇 개나 있나요? ;단계별 답변: 로저는 5개의 공으로 시작했어요. 테니스 공 3개씩 두 통이면 6개의 테니스 공이 됩니다. 5 + 6 = 11 답은 11 입니다. 
kor_Hang;질문: 서버 룸에는 9개의 컴퓨터가 있었습니다. 월요일부터 목요일까지 매일 5대의 컴퓨터가 더 설치되었습니다. 서버 룸에는 지금 몇 대의 컴퓨터가 있나요? ;단계별 답변 월요일부터 목요일까지 4일이 있습니다. 매일 5대의 컴퓨터가 추가되었습니다. 즉, 총 4 * 5 = 20개의 컴퓨터가 추가되었습니다. 처음에는 9개의 컴퓨터가 있었는데, 이제 9 + 20 = 29개의 컴퓨터가 있습니다. 답은 29입니다. 
kor_Hang;질문: 레아는 32개의 초콜릿을 가지고 있었고 그녀의 여동생은 42개의 초콜릿을 가지고 있었습니다. 만약 그들이 35개를 먹었다면, 총 몇 조각이 남았을까요? ;단계별 답변: 레아는 32개의 초콜릿을 가지고 있었고 레아의 동생은 42개의 초콜릿을 가지고 있었습니다. 즉 원래 32 + 42 = 74개의 초콜릿이 있었습니다. 35개는 먹어 버렸어요 그래서 총 74 - 35 = 39개의 초콜릿이 남아 있습니다. 답은 39입니다. 
kor_Hang;질문: 은 다섯 개의 장난감을 가지고 있습니다. 크리스마스 때, 그는 엄마와 아빠로부터 각각 두 개의 장난감을 받았습니다. 지금 몇 개의 장난감이 있나요? ;단계적 해답: 그 아이 에게는 5 개 의 장난감 이 있습니다. 그는 엄마로부터 2개를 받았고, 그 후에 5 + 2 = 7개의 장난감을 가지고 있습니다. 그리고 아빠한테서 2개를 더 받았어요. 총 7개 더하면 2개, 9개에요. 답은 9 입니다. 
kor_Hang;질문: 마이클은 58개의 골프공을 가지고 있었습니다. 화요일, 그는 23개의 골프공을 잃었습니다. 수요일엔 두 명 더 잃었어요 수요일 말에는 몇 개의 골프공이 있었나요? ;단계적 답: 마이클은 58개의 골프공을 가지고 시작했고 23개를 잃었습니다. 그래서 그는 58 - 23 = 35을 가지고 있습니다. 2개의 공을 더 잃게 된 후, 그는 이제 35 - 2 = 33개의 공을 가지고 있습니다. 답은 33입니다. 
kor_Hang;질문: 올리비아는 23달러를 가지고 있습니다. 그녀는 각각 3달러에 베이글 5개를 샀다. 얼마나 많은 돈이 남아있나요? ;단계적 해답: 3달러 에 5개 의 베이글 은 5*3 = 15달러 로 해야 한다. 올리비아는 처음에 23달러를 가지고 있었는데, 이제 23-15=8달러가 남았습니다. 답은 8 입니다. 
kor_Hang;질문: 제이슨은 20개의 립을 먹었습니다. 데니에게 가락을 줬어 이제 제이슨은 12개의 가락을 가지고 있습니다. 제이슨이 데니에게 얼마나 많은 가락을 줬어? ;단계적 대답: 제이슨은 20개의 가락으로 시작했지만, 지금은 12개밖에 없으므로 데니에게 20 - 12 = 8개의 가락을 주었습니다. 답은 8 입니다. 
kor_Hang;질문: 주차장에 3대 차가 있고 2대 차가 더 도착하면 주차장에 몇 대의 차가 있어요? ;단계별 답변: 처음에는 3대차가 있고, 2대차가 더 도착해서 이제 3+2=5대차가 되어야 합니다. 답은 5 입니다. 
lao_Laoo;ຄໍາຖາມ: ໂຣເຈີມີ 5 ບານເທັນນິສ. ລາວຊື້ 2 ກ່ອງຂອງບານເທັນນິສອີກ. ແຕ່ລະຖັງມີ 3 ບານເທັນນິສ. ລາວມີບານເທັນນິສຫຼາຍປານໃດໃນເວລານີ້? ;ຄໍາຕອບຕາມຂັ້ນຕອນ: ໂຣເຈີເລີ່ມຕົ້ນດ້ວຍ 5 ບານ. 2 ກ່ອງຂອງ 3 ບານເທັນນິສແຕ່ລະອັນແມ່ນ 6 ບານເທັນນິສ. 5 ບວກ 6 ເທົ່າກັບ 11. ຄໍາຕອບແມ່ນ 11. 
lao_Laoo;ຄໍາຖາມ: ມີຄອມພິວເຕີ 9 ເຄື່ອງ ຢູ່ໃນຫ້ອງເຊີເວີ. ຄອມພິວເຕີເພີ່ມອີກຫ້າເຄື່ອງຖືກຕິດຕັ້ງໃນແຕ່ລະມື້, ຈາກວັນຈັນຫາວັນພະຫັດ. ມີຄອມພິວເຕີຫຼາຍປານໃດໃນຫ້ອງເຊີເວີຕອນນີ້? ;ຄໍາຕອບຂັ້ນຕອນ: ມີ 4 ມື້ຈາກວັນຈັນຫາວັນພະຫັດ. ຄອມພິວເຕີ 5 ເຄື່ອງເພີ່ມຂຶ້ນໃນແຕ່ລະມື້. ນັ້ນ ຫມາຍ ຄວາມວ່າໃນທັງ ຫມົດ 4 * 5 = ຄອມພິວເຕີ 20 ໄດ້ຖືກເພີ່ມເຂົ້າ. ໃນຕອນເລີ່ມຕົ້ນມີຄອມພິວເຕີ 9 ເຄື່ອງ, ສະນັ້ນໃນປັດຈຸບັນມີ 9 + 20 = 29 ເຄື່ອງ. ຄໍາຕອບແມ່ນ 29. 
lao_Laoo;ຄໍາຖາມ: ລີອາມີ 32 ຊັອກໂກແລັດ ແລະ ເອື້ອຍຂອງນາງມີ 42 ຊັອກໂກແລັດ. ຖ້າພວກເຂົາກິນ 35, ພວກເຂົາມີສ່ວນຫຼາຍເທົ່າໃດທີ່ເຫຼືອ? ;ຄໍາຕອບຕາມຂັ້ນຕອນ: ລີອາມີ 32 ຊັອກໂກແລັດແລະເອື້ອຍຂອງ ລີອາມີ 42 ຊັອກໂກແລັດ. ນັ້ນຫມາຍຄວາມວ່າໃນເບື້ອງຕົ້ນມີ 32 + 42 = 74 ຊັອກໂກແລັດ. 35 ຄົນໄດ້ຖືກກິນ. ດັ່ງນັ້ນໃນທັງຫມົດພວກເຂົາຍັງມີ 74 - 35 = 39 ຊັອກໂກແລັດ. ຄໍາຕອບແມ່ນ 39. 
lao_Laoo;ຄໍາຖາມ: Shawn ມີຫຼິ້ນຫ້າຢ່າງ. ສໍາລັບວັນຄຣິສມາດ, ລາວໄດ້ຮັບເຄື່ອງຫຼີ້ນສອງຢ່າງຈາກພໍ່ແລະແມ່ຂອງລາວ. ດຽວນີ້ລາວມີຫຼິ້ນຫຼາຍປານໃດ? ;ຄໍາ ຕອບ ຂັ້ນ ຕອນ ຕໍ່ ຂັ້ນ ຕອນ: ລາວ ມີ ເຄື່ອງ ຫຼິ້ນ 5 ເຄື່ອງ. ລາວໄດ້ຮັບ 2 ຈາກແມ່, ສະນັ້ນຫຼັງຈາກນັ້ນລາວມີ 5 + 2 = 7 ເຄື່ອງຫຼີ້ນ. ຈາກນັ້ນລາວໄດ້ 2 ໂຕຈາກພໍ່, ສະນັ້ນໃນທັງຫມົດລາວມີ 7 + 2 = 9 ເຄື່ອງຫຼິ້ນ. ຄໍາຕອບແມ່ນ 9. 
lao_Laoo;ຄໍາຖາມ: ໄມເຄີລ ມີ 58 ບານກອຟ. ໃນວັນອັງຄານ, ລາວໄດ້ສູນເສຍບານກ໊ອຟ 23 ບານ. ໃນວັນພຸດ, ລາວໄດ້ສູນເສຍອີກ 2 ຄົນ. ໃນທ້າຍວັນພຸດວານນີ້ ລາວມີບານກ໊ອຟເທົ່າໃດ? ;ຄໍາ ຕອບຕາມຂັ້ນຕອນ: Michael ເລີ່ມຕົ້ນດ້ວຍ 58 ບານກອຟແລະສູນເສຍ 23, ສະນັ້ນລາວມີ 58 - 23 = 35. ຫຼັງຈາກທີ່ລາວໄດ້ສູນເສຍ 2 ອີກ, ລາວມີ 35 - 2 = 33 ບານໃນປັດຈຸບັນ. ຄໍາຕອບແມ່ນ 33. 
lao_Laoo;ຄໍາຖາມ: ໂອລິເວຍມີ 23 ໂດລາ. ນາງໄດ້ຊື້ເຂົ້າຫນົມ 5 ຫນ່ວຍ ໃນລາຄາ 3 ໂດລາຕໍ່ຫນ່ວຍ. ນາງມີເງິນເທົ່າໃດ? ;ຄໍາ ຕອບ ຂັ້ນ ຕອນ ຕໍ່ ຂັ້ນ ຕອນ: 5 ບັກ ແບກ ລີ ທີ່ ລາ ຄາ 3 ໂດ ລາ ແຕ່ ລະ ບຸກ ຄວນ ມີ ລາ ຄາ 5*3=15 ໂດ ລາ. Olivia ມີ 23 ໂດລາໃນຕອນເລີ່ມຕົ້ນ, ສະນັ້ນດຽວນີ້ນາງມີ 23 - 15 = 8 ໂດລາທີ່ເຫຼືອ. ຄໍາຕອບແມ່ນ 8. 
lao_Laoo;ຄໍາຖາມ: ເຈສັນມີກຸ້ງ 20 ກຸ້ງ. ລາວໃຫ້ Denny lollipops ບາງ. ດຽວນີ້ ເຈສັນມີ 12 ກ້ອນ. ເຈສັນໃຫ້ເລີບີຫຼາຍປານໃດໃຫ້ເດັນນີ? ;ຕອບຕາມຂັ້ນຕອນ: ເຈສັນ ເລີ່ມຕົ້ນດ້ວຍ 20 ກ້ອນກ້ອນ, ແຕ່ຕອນນີ້ລາວມີພຽງແຕ່ 12 ກ້ອນເທົ່ານັ້ນ, ສະນັ້ນລາວຈຶ່ງໃຫ້ເດນນີ 20 - 12 = 8 ກ້ອນ. ຄໍາຕອບແມ່ນ 8. 
lao_Laoo;ຄໍາຖາມ: ຖ້າມີລົດ 3 ຄັນຢູ່ໃນບ່ອນຈອດລົດ ແລະມີລົດອີກ 2 ຄັນມາຮອດ, ມີລົດຈັກຈັກເທົ່າໃດຢູ່ບ່ອນຈອດລົດ? ;ຄໍາຕອບຂັ້ນຕອນ: ໃນຕອນເລີ່ມຕົ້ນມີລົດ 3 ຄັນ, ອີກ 2 ຄັນມາຮອດ, ສະນັ້ນຕອນນີ້ຄວນຈະມີ 3 + 2 = 5 ຄັນ. ຄໍາຕອບແມ່ນ 5. 
mai_Deva;प्रश्न: रोजर लग टेनिसक ५ टा गेंद अछि। ओ टेनिस बॉलक 2 टा डिब्बा आरो खरीदैत अछि। प्रत्येक डिब्बामे ३ टा टेनिस बल अछि। हुनका लग आब कते टा टेनिसक बल अछि? ;चरण-दर-चरण उत्तर: रोजर ५ गोलक संग शुरू केलक। प्रत्येक तीन टेनिस बल के 2 डिब्बा 6 टेनिस बल अछि। 5 + 6 = 11 अछि। उत्तर अछि ११. 
